region,day,month,year,est_infections_mean
kansas,20,7,2020,55.91634
kansas,21,7,2020,54.72134
kansas,22,7,2020,53.57113
kansas,23,7,2020,52.47028
kansas,24,7,2020,51.40559
kansas,25,7,2020,50.37035
kansas,26,7,2020,49.36661
kansas,27,7,2020,48.39304
kansas,28,7,2020,47.44842
kansas,29,7,2020,46.53421
kansas,30,7,2020,45.6538
kansas,31,7,2020,44.80484
kansas,1,8,2020,43.98066
kansas,2,8,2020,43.17809
kansas,3,8,2020,42.39652
kansas,4,8,2020,41.63465
kansas,5,8,2020,40.88899
kansas,6,8,2020,40.16206
kansas,7,8,2020,39.45994
kansas,8,8,2020,38.77767
kansas,9,8,2020,38.10882
kansas,10,8,2020,37.45251
kansas,11,8,2020,36.80843
kansas,12,8,2020,36.17076
kansas,13,8,2020,35.54255
kansas,14,8,2020,34.93733
kansas,15,8,2020,37.36364
kansas,16,8,2020,39.9635
kansas,17,8,2020,39.90249
kansas,18,8,2020,40.04411
kansas,19,8,2020,40.29906
kansas,20,8,2020,40.62135
kansas,21,8,2020,41.00597
kansas,22,8,2020,41.43458
kansas,23,8,2020,41.88644
kansas,24,8,2020,42.35771
kansas,25,8,2020,42.84652
kansas,26,8,2020,43.33688
kansas,27,8,2020,43.83067
kansas,28,8,2020,44.36059
kansas,29,8,2020,44.92369
kansas,30,8,2020,45.50216
kansas,31,8,2020,46.09635
kansas,1,9,2020,46.70646
kansas,2,9,2020,47.31197
kansas,3,9,2020,47.91413
kansas,4,9,2020,48.55579
kansas,5,9,2020,49.23449
kansas,6,9,2020,49.92665
kansas,7,9,2020,50.6326
kansas,8,9,2020,51.3529
kansas,9,9,2020,52.06018
kansas,10,9,2020,52.75632
kansas,11,9,2020,53.49763
kansas,12,9,2020,54.28113
kansas,13,9,2020,55.07767
kansas,14,9,2020,55.88887
kansas,15,9,2020,56.71523
kansas,16,9,2020,57.5225
kansas,17,9,2020,58.31302
kansas,18,9,2020,59.15792
kansas,19,9,2020,60.05437
kansas,20,9,2020,60.96613
kansas,21,9,2020,61.89561
kansas,22,9,2020,62.84441
kansas,23,9,2020,63.76957
kansas,24,9,2020,64.67189
kansas,25,9,2020,65.64038
kansas,26,9,2020,66.67324
kansas,27,9,2020,67.72565
kansas,28,9,2020,68.80032
kansas,29,9,2020,69.89908
kansas,30,9,2020,70.96908
kansas,1,10,2020,72.01146
kentucky,4,2,2020,0
kentucky,5,2,2020,0
kentucky,6,2,2020,0
kentucky,7,2,2020,0
kentucky,8,2,2020,0
kentucky,9,2,2020,0
kentucky,10,2,2020,0
kentucky,11,2,2020,0
kentucky,12,2,2020,0
kentucky,13,2,2020,0
kentucky,14,2,2020,0
kentucky,15,2,2020,0
kentucky,16,2,2020,0
kentucky,17,2,2020,0
kentucky,18,2,2020,0
kentucky,19,2,2020,0
kentucky,20,2,2020,0
kentucky,21,2,2020,0
kentucky,22,2,2020,0
kentucky,23,2,2020,3.754499
kentucky,24,2,2020,7.624745
kentucky,25,2,2020,13.26136
kentucky,26,2,2020,19.91228
kentucky,27,2,2020,28.71256
kentucky,28,2,2020,34.97991
kentucky,29,2,2020,42.58202
kentucky,1,3,2020,51.77106
kentucky,2,3,2020,62.81215
kentucky,3,3,2020,75.98804
kentucky,4,3,2020,91.59743
kentucky,5,3,2020,109.9635
kentucky,6,3,2020,131.4135
kentucky,7,3,2020,156.264
kentucky,8,3,2020,184.8034
kentucky,9,3,2020,217.2732
kentucky,10,3,2020,253.8454
kentucky,11,3,2020,294.5991
kentucky,12,3,2020,339.4957
kentucky,13,3,2020,388.3563
kentucky,14,3,2020,440.838
kentucky,15,3,2020,496.4167
kentucky,16,3,2020,554.383
kentucky,17,3,2020,613.8494
kentucky,18,3,2020,673.7717
kentucky,19,3,2020,732.9998
kentucky,20,3,2020,790.339
kentucky,21,3,2020,844.6168
kentucky,22,3,2020,894.7379
kentucky,23,3,2020,939.7339
kentucky,24,3,2020,978.8087
kentucky,25,3,2020,1011.367
kentucky,26,3,2020,1037.022
kentucky,27,3,2020,1055.603
kentucky,28,3,2020,1067.187
kentucky,29,3,2020,1072.08
kentucky,30,3,2020,1070.773
kentucky,31,3,2020,1063.89
kentucky,1,4,2020,1052.154
kentucky,2,4,2020,1036.341
kentucky,3,4,2020,1017.248
kentucky,4,4,2020,995.6628
kentucky,5,4,2020,972.3492
kentucky,6,4,2020,948.0213
kentucky,7,4,2020,923.3233
kentucky,8,4,2020,898.8253
kentucky,9,4,2020,875.011
kentucky,10,4,2020,852.2684
kentucky,11,4,2020,830.8881
kentucky,12,4,2020,811.0728
kentucky,13,4,2020,792.9427
kentucky,14,4,2020,776.548
kentucky,15,4,2020,761.8882
kentucky,16,4,2020,748.9337
kentucky,17,4,2020,737.643
kentucky,18,4,2020,727.9614
kentucky,19,4,2020,719.822
kentucky,20,4,2020,713.1436
kentucky,21,4,2020,707.8356
kentucky,22,4,2020,703.8028
kentucky,23,4,2020,700.9468
kentucky,24,4,2020,699.1686
kentucky,25,4,2020,698.3692
kentucky,26,4,2020,698.455
kentucky,27,4,2020,699.3418
kentucky,28,4,2020,700.9558
kentucky,29,4,2020,703.2324
kentucky,30,4,2020,706.1125
kentucky,1,5,2020,709.5361
kentucky,2,5,2020,713.4394
kentucky,3,5,2020,717.7551
kentucky,4,5,2020,722.4155
kentucky,5,5,2020,727.3526
kentucky,6,5,2020,732.4956
kentucky,7,5,2020,737.7737
kentucky,8,5,2020,743.1213
kentucky,9,5,2020,748.4743
kentucky,10,5,2020,753.7712
kentucky,11,5,2020,758.9605
kentucky,12,5,2020,763.9983
kentucky,13,5,2020,768.8387
kentucky,14,5,2020,773.4308
kentucky,15,5,2020,777.7178
kentucky,16,5,2020,781.664
kentucky,17,5,2020,785.2444
kentucky,18,5,2020,788.6428
kentucky,19,5,2020,792.0105
kentucky,20,5,2020,795.1741
kentucky,21,5,2020,798.6034
kentucky,22,5,2020,802.3544
kentucky,23,5,2020,805.5928
kentucky,24,5,2020,807.5279
kentucky,25,5,2020,808.0185
kentucky,26,5,2020,805.7499
kentucky,27,5,2020,800.8899
kentucky,28,5,2020,793.903
kentucky,29,5,2020,784.5576
kentucky,30,5,2020,773.6726
kentucky,31,5,2020,762.2759
kentucky,1,6,2020,750.4372
kentucky,2,6,2020,737.7996
kentucky,3,6,2020,725.9153
kentucky,4,6,2020,715.0157
kentucky,5,6,2020,702.8671
kentucky,6,6,2020,689.5822
kentucky,7,6,2020,675.837
kentucky,8,6,2020,661.7003
kentucky,9,6,2020,647.2758
kentucky,10,6,2020,633.2101
kentucky,11,6,2020,619.6443
kentucky,12,6,2020,605.64
kentucky,13,6,2020,591.1378
kentucky,14,6,2020,576.6498
kentucky,15,6,2020,562.1753
kentucky,16,6,2020,547.6618
kentucky,17,6,2020,534.7455
kentucky,18,6,2020,523.5065
kentucky,19,6,2020,512.1259
kentucky,20,6,2020,500.6356
kentucky,21,6,2020,489.3824
kentucky,22,6,2020,478.3743
kentucky,23,6,2020,467.6118
kentucky,24,6,2020,457.373
kentucky,25,6,2020,447.7086
kentucky,26,6,2020,438.1347
kentucky,27,6,2020,428.6068
kentucky,28,6,2020,419.3292
kentucky,29,6,2020,410.2893
kentucky,30,6,2020,401.4766
kentucky,1,7,2020,393.0733
kentucky,2,7,2020,385.1198
kentucky,3,7,2020,377.2933
kentucky,4,7,2020,369.5504
kentucky,5,7,2020,362.0188
kentucky,6,7,2020,354.6883
kentucky,7,7,2020,347.5499
kentucky,8,7,2020,340.7179
kentucky,9,7,2020,334.2242
kentucky,10,7,2020,327.8688
kentucky,11,7,2020,321.6139
kentucky,12,7,2020,315.5322
kentucky,13,7,2020,309.6158
kentucky,14,7,2020,303.8575
kentucky,15,7,2020,298.3221
kentucky,16,7,2020,293.0357
kentucky,17,7,2020,287.8882
kentucky,18,7,2020,282.847
kentucky,19,7,2020,277.9451
kentucky,20,7,2020,273.1767
kentucky,21,7,2020,268.5364
kentucky,22,7,2020,264.0528
kentucky,23,7,2020,259.7478
kentucky,24,7,2020,255.5777
kentucky,25,7,2020,251.5145
kentucky,26,7,2020,247.5621
kentucky,27,7,2020,243.7168
kentucky,28,7,2020,239.9743
kentucky,29,7,2020,236.3356
kentucky,30,7,2020,232.819
kentucky,31,7,2020,229.4313
kentucky,1,8,2020,226.146
kentucky,2,8,2020,222.9391
kentucky,3,8,2020,219.8024
kentucky,4,8,2020,216.7277
kentucky,5,8,2020,213.6967
kentucky,6,8,2020,210.7245
kentucky,7,8,2020,207.8502
kentucky,8,8,2020,205.0495
kentucky,9,8,2020,202.2814
kentucky,10,8,2020,199.5397
kentucky,11,8,2020,196.8214
kentucky,12,8,2020,194.0911
kentucky,13,8,2020,191.3587
kentucky,14,8,2020,188.6988
kentucky,15,8,2020,192.3839
kentucky,16,8,2020,196.5461
kentucky,17,8,2020,195.2328
kentucky,18,8,2020,194.3269
kentucky,19,8,2020,193.6259
kentucky,20,8,2020,193.0465
kentucky,21,8,2020,192.6397
kentucky,22,8,2020,192.3598
kentucky,23,8,2020,192.1314
kentucky,24,8,2020,191.9486
kentucky,25,8,2020,191.808
kentucky,26,8,2020,191.644
kentucky,27,8,2020,191.4652
kentucky,28,8,2020,191.4029
kentucky,29,8,2020,191.4416
kentucky,30,8,2020,191.5073
kentucky,31,8,2020,191.8364
kentucky,1,9,2020,192.5253
kentucky,2,9,2020,193.2876
kentucky,3,9,2020,194.0696
kentucky,4,9,2020,195.046
kentucky,5,9,2020,196.211
kentucky,6,9,2020,197.4817
kentucky,7,9,2020,198.8624
kentucky,8,9,2020,200.3518
kentucky,9,9,2020,201.8537
kentucky,10,9,2020,203.3764
kentucky,11,9,2020,205.1165
kentucky,12,9,2020,207.0611
kentucky,13,9,2020,209.1078
kentucky,14,9,2020,211.2606
kentucky,15,9,2020,213.5225
kentucky,16,9,2020,215.7772
kentucky,17,9,2020,218.0293
kentucky,18,9,2020,220.5203
kentucky,19,9,2020,223.2436
kentucky,20,9,2020,226.0763
kentucky,21,9,2020,229.0246
kentucky,22,9,2020,232.0962
kentucky,23,9,2020,235.1512
kentucky,24,9,2020,238.1914
kentucky,25,9,2020,241.5105
kentucky,26,9,2020,245.1041
kentucky,27,9,2020,248.8273
kentucky,28,9,2020,252.6917
kentucky,29,9,2020,256.7051
kentucky,30,9,2020,260.6946
kentucky,1,10,2020,264.661
louisiana,4,2,2020,0
louisiana,5,2,2020,0
louisiana,6,2,2020,0
louisiana,7,2,2020,0
louisiana,8,2,2020,0
louisiana,9,2,2020,0
louisiana,10,2,2020,0
louisiana,11,2,2020,0
louisiana,12,2,2020,0
louisiana,13,2,2020,0
louisiana,14,2,2020,0
louisiana,15,2,2020,0
louisiana,16,2,2020,0
louisiana,17,2,2020,0
louisiana,18,2,2020,0
louisiana,19,2,2020,0
louisiana,20,2,2020,0
louisiana,21,2,2020,0
louisiana,22,2,2020,0
louisiana,23,2,2020,0
louisiana,24,2,2020,0
louisiana,25,2,2020,0
louisiana,26,2,2020,51.63178
louisiana,27,2,2020,108.7453
louisiana,28,2,2020,200.6626
louisiana,29,2,2020,313.8485
louisiana,1,3,2020,467.9102
louisiana,2,3,2020,607.3954
louisiana,3,3,2020,782.8024
louisiana,4,3,2020,998.3389
louisiana,5,3,2020,1256.379
louisiana,6,3,2020,1556.95
louisiana,7,3,2020,1897.821
louisiana,8,3,2020,2276.687
louisiana,9,3,2020,2689.522
louisiana,10,3,2020,3130.601
louisiana,11,3,2020,3592.697
louisiana,12,3,2020,4067.373
louisiana,13,3,2020,4545.385
louisiana,14,3,2020,5017.14
louisiana,15,3,2020,5473.212
louisiana,16,3,2020,5904.809
louisiana,17,3,2020,6304.155
louisiana,18,3,2020,6664.8
louisiana,19,3,2020,6981.85
louisiana,20,3,2020,7252.059
louisiana,21,3,2020,7473.826
louisiana,22,3,2020,7647.127
louisiana,23,3,2020,7773.336
louisiana,24,3,2020,7854.966
louisiana,25,3,2020,7895.403
louisiana,26,3,2020,7898.653
louisiana,27,3,2020,7869.074
louisiana,28,3,2020,7811.151
louisiana,29,3,2020,7729.354
louisiana,30,3,2020,7627.911
louisiana,31,3,2020,7510.724
louisiana,1,4,2020,7381.298
louisiana,2,4,2020,7242.741
louisiana,3,4,2020,7097.691
louisiana,4,4,2020,6948.396
louisiana,5,4,2020,6796.697
louisiana,6,4,2020,6644.037
louisiana,7,4,2020,6491.493
louisiana,8,4,2020,6339.845
louisiana,9,4,2020,6189.609
louisiana,10,4,2020,6041.089
louisiana,11,4,2020,5894.436
louisiana,12,4,2020,5749.698
louisiana,13,4,2020,5606.855
louisiana,14,4,2020,5465.843
louisiana,15,4,2020,5326.572
louisiana,16,4,2020,5188.942
louisiana,17,4,2020,5052.846
louisiana,18,4,2020,4918.177
louisiana,19,4,2020,4784.85
louisiana,20,4,2020,4652.805
louisiana,21,4,2020,4522.017
louisiana,22,4,2020,4392.504
louisiana,23,4,2020,4264.333
louisiana,24,4,2020,4137.62
louisiana,25,4,2020,4012.527
louisiana,26,4,2020,3889.247
louisiana,27,4,2020,3767.998
louisiana,28,4,2020,3649.009
louisiana,29,4,2020,3532.514
louisiana,30,4,2020,3418.734
louisiana,1,5,2020,3307.877
louisiana,2,5,2020,3200.123
louisiana,3,5,2020,3095.64
louisiana,4,5,2020,2994.597
louisiana,5,5,2020,2897.156
louisiana,6,5,2020,2803.48
louisiana,7,5,2020,2713.746
louisiana,8,5,2020,2628.137
louisiana,9,5,2020,2546.811
louisiana,10,5,2020,2469.891
louisiana,11,5,2020,2397.47
louisiana,12,5,2020,2329.616
louisiana,13,5,2020,2266.382
louisiana,14,5,2020,2207.804
louisiana,15,5,2020,2153.901
louisiana,16,5,2020,2104.074
louisiana,17,5,2020,2057.649
louisiana,18,5,2020,2013.986
louisiana,19,5,2020,1972.414
louisiana,20,5,2020,1935.39
louisiana,21,5,2020,1898.399
louisiana,22,5,2020,1861.887
louisiana,23,5,2020,1823.628
louisiana,24,5,2020,1784.254
louisiana,25,5,2020,1740.644
louisiana,26,5,2020,1698.829
louisiana,27,5,2020,1661.65
louisiana,28,5,2020,1629.887
louisiana,29,5,2020,1600.232
louisiana,30,5,2020,1571.123
louisiana,31,5,2020,1542.821
louisiana,1,6,2020,1514.814
louisiana,2,6,2020,1486.925
louisiana,3,6,2020,1453.401
louisiana,4,6,2020,1414.936
louisiana,5,6,2020,1376.108
louisiana,6,6,2020,1336.515
louisiana,7,6,2020,1297.388
louisiana,8,6,2020,1258.695
louisiana,9,6,2020,1220.486
louisiana,10,6,2020,1183.949
louisiana,11,6,2020,1149.298
louisiana,12,6,2020,1114.471
louisiana,13,6,2020,1079.356
louisiana,14,6,2020,1044.88
louisiana,15,6,2020,1010.936
louisiana,16,6,2020,977.5253
louisiana,17,6,2020,946.4364
louisiana,18,6,2020,917.7795
louisiana,19,6,2020,889.2682
louisiana,20,6,2020,860.8765
louisiana,21,6,2020,833.2379
louisiana,22,6,2020,806.3433
louisiana,23,6,2020,780.1802
louisiana,24,6,2020,755.2455
louisiana,25,6,2020,731.6239
louisiana,26,6,2020,708.4323
louisiana,27,6,2020,685.5795
louisiana,28,6,2020,663.4269
louisiana,29,6,2020,641.9487
louisiana,30,6,2020,621.1223
louisiana,1,7,2020,601.241
louisiana,2,7,2020,582.366
louisiana,3,7,2020,563.9636
louisiana,4,7,2020,545.95
louisiana,5,7,2020,528.5218
louisiana,6,7,2020,511.6571
louisiana,7,7,2020,495.3356
louisiana,8,7,2020,479.7153
louisiana,9,7,2020,464.8389
louisiana,10,7,2020,450.412
louisiana,11,7,2020,436.3655
louisiana,12,7,2020,422.7905
louisiana,13,7,2020,409.6693
louisiana,14,7,2020,396.9851
louisiana,15,7,2020,384.8096
louisiana,16,7,2020,373.1735
louisiana,17,7,2020,361.939
louisiana,18,7,2020,351.0485
louisiana,19,7,2020,340.5269
louisiana,20,7,2020,330.3609
louisiana,21,7,2020,320.5319
louisiana,22,7,2020,311.0493
louisiana,23,7,2020,301.9298
louisiana,24,7,2020,293.134
louisiana,25,7,2020,284.6147
louisiana,26,7,2020,276.3538
louisiana,27,7,2020,268.3354
louisiana,28,7,2020,260.5447
louisiana,29,7,2020,252.9657
louisiana,30,7,2020,245.6156
louisiana,31,7,2020,238.5245
louisiana,1,8,2020,231.6589
louisiana,2,8,2020,224.9825
louisiana,3,8,2020,218.4947
louisiana,4,8,2020,212.1928
louisiana,5,8,2020,206.0449
louisiana,6,8,2020,200.0689
louisiana,7,8,2020,194.3321
louisiana,8,8,2020,188.8052
louisiana,9,8,2020,183.4393
louisiana,10,8,2020,178.2323
louisiana,11,8,2020,173.1819
louisiana,12,8,2020,168.2443
louisiana,13,8,2020,163.4317
louisiana,14,8,2020,158.8323
louisiana,15,8,2020,161.2914
louisiana,16,8,2020,164.1008
louisiana,17,8,2020,160.8454
louisiana,18,8,2020,158.0595
louisiana,19,8,2020,155.5258
louisiana,20,8,2020,153.1532
louisiana,21,8,2020,150.9946
louisiana,22,8,2020,148.999
louisiana,23,8,2020,147.0835
louisiana,24,8,2020,145.2396
louisiana,25,8,2020,143.4619
louisiana,26,8,2020,141.6848
louisiana,27,8,2020,139.9163
louisiana,28,8,2020,138.2846
louisiana,29,8,2020,136.7742
louisiana,30,8,2020,135.3139
louisiana,31,8,2020,133.9051
louisiana,1,9,2020,132.5477
louisiana,2,9,2020,131.1718
louisiana,3,9,2020,129.7847
louisiana,4,9,2020,128.528
louisiana,5,9,2020,127.3888
louisiana,6,9,2020,126.2907
louisiana,7,9,2020,125.2359
louisiana,8,9,2020,124.2248
louisiana,9,9,2020,123.1816
louisiana,10,9,2020,122.1123
louisiana,11,9,2020,121.1699
louisiana,12,9,2020,120.3432
louisiana,13,9,2020,119.5514
louisiana,14,9,2020,118.797
louisiana,15,9,2020,118.0812
louisiana,16,9,2020,117.3225
louisiana,17,9,2020,116.5256
louisiana,18,9,2020,115.8542
louisiana,19,9,2020,115.2987
louisiana,20,9,2020,114.7739
louisiana,21,9,2020,114.2829
louisiana,22,9,2020,113.8271
louisiana,23,9,2020,113.3197
louisiana,24,9,2020,112.764
louisiana,25,9,2020,112.3344
louisiana,26,9,2020,112.0228
louisiana,27,9,2020,111.7395
louisiana,28,9,2020,111.488
louisiana,29,9,2020,111.2701
louisiana,30,9,2020,110.9931
louisiana,1,10,2020,110.6591
maine,4,2,2020,0
maine,5,2,2020,0
maine,6,2,2020,0
maine,7,2,2020,0
maine,8,2,2020,0
maine,9,2,2020,0
maine,10,2,2020,0
maine,11,2,2020,0
maine,12,2,2020,0
maine,13,2,2020,0
maine,14,2,2020,0
maine,15,2,2020,0
maine,16,2,2020,0
maine,17,2,2020,0
maine,18,2,2020,0
maine,19,2,2020,0
maine,20,2,2020,0
maine,21,2,2020,0
maine,22,2,2020,0
maine,23,2,2020,0
maine,24,2,2020,0
maine,25,2,2020,0.02006339
maine,26,2,2020,0.04898381
maine,27,2,2020,0.1049609
maine,28,2,2020,0.1963679
maine,29,2,2020,0.3547271
maine,1,3,2020,0.6020102
maine,2,3,2020,1.021453
maine,3,3,2020,1.732784
maine,4,3,2020,2.938909
maine,5,3,2020,4.919027
maine,6,3,2020,7.98964
maine,7,3,2020,12.50553
maine,8,3,2020,18.79132
maine,9,3,2020,27.07155
maine,10,3,2020,37.41443
maine,11,3,2020,49.7378
maine,12,3,2020,63.76819
maine,13,3,2020,79.05778
maine,14,3,2020,95.0329
maine,15,3,2020,111.0639
maine,16,3,2020,126.5405
maine,17,3,2020,140.9305
maine,18,3,2020,153.8219
maine,19,3,2020,164.9443
maine,20,3,2020,174.168
maine,21,3,2020,181.4863
maine,22,3,2020,186.9911
maine,23,3,2020,190.8417
maine,24,3,2020,193.2372
maine,25,3,2020,194.3824
maine,26,3,2020,194.4653
maine,27,3,2020,193.6511
maine,28,3,2020,192.0859
maine,29,3,2020,189.8966
maine,30,3,2020,187.1919
maine,31,3,2020,184.0657
maine,1,4,2020,180.6008
maine,2,4,2020,176.8701
maine,3,4,2020,172.9373
maine,4,4,2020,168.8572
maine,5,4,2020,164.6773
maine,6,4,2020,160.4392
maine,7,4,2020,156.1777
maine,8,4,2020,151.9227
maine,9,4,2020,147.7009
maine,10,4,2020,143.5362
maine,11,4,2020,139.4508
maine,12,4,2020,135.4646
maine,13,4,2020,131.5969
maine,14,4,2020,127.8659
maine,15,4,2020,124.2889
maine,16,4,2020,120.8828
maine,17,4,2020,117.664
maine,18,4,2020,114.6487
maine,19,4,2020,111.853
maine,20,4,2020,109.2934
maine,21,4,2020,106.9853
maine,22,4,2020,104.9423
maine,23,4,2020,103.1767
maine,24,4,2020,101.6995
maine,25,4,2020,100.5213
maine,26,4,2020,99.65181
maine,27,4,2020,99.10062
maine,28,4,2020,98.87678
maine,29,4,2020,98.98813
maine,30,4,2020,99.44058
maine,1,5,2020,100.2377
maine,2,5,2020,101.3805
maine,3,5,2020,102.8651
maine,4,5,2020,104.6826
maine,5,5,2020,106.8187
maine,6,5,2020,109.2531
maine,7,5,2020,111.9558
maine,8,5,2020,114.8852
maine,9,5,2020,117.9868
maine,10,5,2020,121.1915
maine,11,5,2020,124.415
maine,12,5,2020,127.5588
maine,13,5,2020,130.5132
maine,14,5,2020,133.1604
maine,15,5,2020,135.3768
maine,16,5,2020,137.1269
maine,17,5,2020,138.4476
maine,18,5,2020,139.3858
maine,19,5,2020,140.0569
maine,20,5,2020,140.6052
maine,21,5,2020,141.1663
maine,22,5,2020,141.6295
maine,23,5,2020,142.0118
maine,24,5,2020,141.9784
maine,25,5,2020,141.6121
maine,26,5,2020,140.9245
maine,27,5,2020,140.2102
maine,28,5,2020,139.7928
maine,29,5,2020,139.725
maine,30,5,2020,140.0773
maine,31,5,2020,140.9568
maine,1,6,2020,142.3171
maine,2,6,2020,143.9968
maine,3,6,2020,146.0505
maine,4,6,2020,148.522
maine,5,6,2020,149.9406
maine,6,6,2020,150.2071
maine,7,6,2020,150.533
maine,8,6,2020,150.8579
maine,9,6,2020,151.1523
maine,10,6,2020,151.5363
maine,11,6,2020,152.0004
maine,12,6,2020,152.2672
maine,13,6,2020,152.3272
maine,14,6,2020,152.2943
maine,15,6,2020,152.1632
maine,16,6,2020,151.9415
maine,17,6,2020,152.1849
maine,18,6,2020,152.9513
maine,19,6,2020,153.6382
maine,20,6,2020,154.2594
maine,21,6,2020,154.933
maine,22,6,2020,155.6644
maine,23,6,2020,156.457
maine,24,6,2020,157.4243
maine,25,6,2020,158.5933
maine,26,6,2020,159.7719
maine,27,6,2020,160.9475
maine,28,6,2020,162.2135
maine,29,6,2020,163.5689
maine,30,6,2020,165.014
maine,1,7,2020,166.6512
maine,2,7,2020,168.5089
maine,3,7,2020,170.4169
maine,4,7,2020,172.3619
maine,5,7,2020,174.4276
maine,6,7,2020,176.6149
maine,7,7,2020,178.9257
maine,8,7,2020,181.4541
maine,9,7,2020,184.231
maine,10,7,2020,187.1074
maine,11,7,2020,190.0709
maine,12,7,2020,193.1976
maine,13,7,2020,196.4908
maine,14,7,2020,199.9547
maine,15,7,2020,203.677
maine,16,7,2020,207.6925
maine,17,7,2020,211.8731
maine,18,7,2020,216.2076
maine,19,7,2020,220.7662
maine,20,7,2020,225.5553
maine,21,7,2020,230.5828
maine,22,7,2020,235.9306
maine,23,7,2020,241.6394
maine,24,7,2020,247.6041
maine,25,7,2020,253.816
maine,26,7,2020,260.3393
maine,27,7,2020,267.1853
maine,28,7,2020,274.3666
maine,29,7,2020,281.9594
maine,30,7,2020,290.0119
maine,31,7,2020,298.4487
maine,1,8,2020,307.2642
maine,2,8,2020,316.5158
maine,3,8,2020,326.2215
maine,4,8,2020,336.4003
maine,5,8,2020,347.1179
maine,6,8,2020,358.4306
maine,7,8,2020,370.3048
maine,8,8,2020,382.7396
maine,9,8,2020,395.7768
maine,10,8,2020,409.427
maine,11,8,2020,423.7008
maine,12,8,2020,438.6292
maine,13,8,2020,454.2544
maine,14,8,2020,470.5947
maine,15,8,2020,530.7069
maine,16,8,2020,598.8297
maine,17,8,2020,633.0045
maine,18,8,2020,673.225
maine,19,8,2020,718.39
maine,20,8,2020,768.023
maine,21,8,2020,822.0733
maine,22,8,2020,880.5698
maine,23,8,2020,943.6341
maine,24,8,2020,1011.526
maine,25,8,2020,1084.537
maine,26,8,2020,1162.854
maine,27,8,2020,1246.853
maine,28,8,2020,1337.203
maine,29,8,2020,1434.184
maine,30,8,2020,1537.916
maine,31,8,2020,1648.712
maine,1,9,2020,1766.854
maine,2,9,2020,1892.246
maine,3,9,2020,2025.161
maine,4,9,2020,2166.603
maine,5,9,2020,2316.65
maine,6,9,2020,2474.908
maine,7,9,2020,2641.408
maine,8,9,2020,2816.093
maine,9,9,2020,2998.039
maine,10,9,2020,3187.053
maine,11,9,2020,3384.549
maine,12,9,2020,3590.031
maine,13,9,2020,3801.994
maine,14,9,2020,4019.844
maine,15,9,2020,4242.891
maine,16,9,2020,4468.81
maine,17,9,2020,4696.691
maine,18,9,2020,4928.846
maine,19,9,2020,5164.239
maine,20,9,2020,5400.076
maine,21,9,2020,5635.345
maine,22,9,2020,5868.925
maine,23,9,2020,6097.213
maine,24,9,2020,6319.238
maine,25,9,2020,6539.136
maine,26,9,2020,6755.512
maine,27,9,2020,6964.491
maine,28,9,2020,7165.35
maine,29,9,2020,7357.368
maine,30,9,2020,7536.084
maine,1,10,2020,7700.807
maryland,4,2,2020,0
maryland,5,2,2020,0
maryland,6,2,2020,0
maryland,7,2,2020,0
maryland,8,2,2020,0
maryland,9,2,2020,0
maryland,10,2,2020,0
maryland,11,2,2020,0
maryland,12,2,2020,0
maryland,13,2,2020,0
maryland,14,2,2020,0
maryland,15,2,2020,0
maryland,16,2,2020,0
maryland,17,2,2020,0
maryland,18,2,2020,0
maryland,19,2,2020,0
maryland,20,2,2020,0
maryland,21,2,2020,0
maryland,22,2,2020,0
maryland,23,2,2020,0
maryland,24,2,2020,0
maryland,25,2,2020,0
maryland,26,2,2020,0
maryland,27,2,2020,0
maryland,28,2,2020,0
maryland,29,2,2020,0
maryland,1,3,2020,0
maryland,2,3,2020,19.16891
maryland,3,3,2020,38.34743
maryland,4,3,2020,69.30907
maryland,5,3,2020,106.1767
maryland,6,3,2020,155.2054
maryland,7,3,2020,193.4818
maryland,8,3,2020,240.9785
maryland,9,3,2020,299.6853
maryland,10,3,2020,371.8769
maryland,11,3,2020,460.0316
maryland,12,3,2020,566.8667
maryland,13,3,2020,695.3125
maryland,14,3,2020,848.3717
maryland,15,3,2020,1028.966
maryland,16,3,2020,1239.734
maryland,17,3,2020,1482.773
maryland,18,3,2020,1759.371
maryland,19,3,2020,2069.745
maryland,20,3,2020,2412.77
maryland,21,3,2020,2785.757
maryland,22,3,2020,3184.297
maryland,23,3,2020,3602.216
maryland,24,3,2020,4031.597
maryland,25,3,2020,4462.996
maryland,26,3,2020,4885.902
maryland,27,3,2020,5289.445
maryland,28,3,2020,5663.194
maryland,29,3,2020,5998.059
maryland,30,3,2020,6287.021
maryland,31,3,2020,6525.628
maryland,1,4,2020,6712.253
maryland,2,4,2020,6847.957
maryland,3,4,2020,6936.081
maryland,4,4,2020,6981.649
maryland,5,4,2020,6990.865
maryland,6,4,2020,6970.416
maryland,7,4,2020,6926.898
